query_id,@timestamp,host_id,application_id,query_execution_time_ms,data_scanned_gb,rows_returned,query_type,database_name,user_name,query_text
query-0000396,2025-10-30 04:24:12.390374,host-00005,app-0118,265046,274.3,2002112,CREATE,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000397,2025-10-30 04:39:12.390374,host-00110,app-0068,206141,227.13,1303206,ALTER,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000398,2025-10-30 04:54:12.390374,host-00050,app-0146,89205,194.99,2709245,SELECT,trading_db,data_scientist,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000399,2025-10-30 05:09:12.390374,host-00083,app-0130,90201,121.81,6750740,SELECT,customer_db,app_service,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000400,2025-10-30 05:24:12.390374,host-00090,app-0107,175300,300.4,2960918,SELECT,risk_db,etl_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000401,2025-10-30 05:39:12.390374,host-00057,app-0036,265008,2.73,5096091,ALTER,customer_db,etl_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000402,2025-10-30 05:54:12.390374,host-00051,app-0077,288594,115.94,4184032,AGGREGATE,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000403,2025-10-30 06:09:12.390374,host-00052,app-0022,277791,423.25,830131,AGGREGATE,risk_db,analyst_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000404,2025-10-30 06:24:12.390374,host-00140,app-0113,69315,477.04,4329744,ALTER,risk_db,etl_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000405,2025-10-30 06:39:12.390374,host-00002,app-0044,269610,498.41,445819,ALTER,risk_db,data_scientist,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000406,2025-10-30 06:54:12.390374,host-00098,app-0059,14932,209.4,8255486,AGGREGATE,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000407,2025-10-30 07:09:12.390374,host-00181,app-0081,204506,309.07,6145182,AGGREGATE,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000408,2025-10-30 07:24:12.390374,host-00047,app-0087,152257,36.57,9469832,CREATE,trading_db,reporting_svc,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000409,2025-10-30 07:39:12.390374,host-00196,app-0080,155578,154.54,4309702,SELECT,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000410,2025-10-30 07:54:12.390374,host-00197,app-0062,118702,80.55,4896130,INSERT,trading_db,reporting_svc,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000411,2025-10-30 08:09:12.390374,host-00148,app-0020,122696,419.38,9222848,AGGREGATE,reporting_db,app_service,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000412,2025-10-30 08:24:12.390374,host-00063,app-0137,201839,257.46,1149155,CREATE,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000413,2025-10-30 08:39:12.390374,host-00016,app-0031,251889,178.72,8063082,SELECT,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000414,2025-10-30 08:54:12.390374,host-00135,app-0016,201409,376.1,2731441,AGGREGATE,customer_db,data_scientist,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000415,2025-10-30 09:09:12.390374,host-00082,app-0066,3871,165.98,2419712,ALTER,customer_db,etl_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000416,2025-10-30 09:24:12.390374,host-00037,app-0143,138698,34.29,7783560,AGGREGATE,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000417,2025-10-30 09:39:12.390374,host-00109,app-0141,276871,268.41,4567236,AGGREGATE,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000418,2025-10-30 09:54:12.390374,host-00148,app-0142,113760,462.39,9232171,JOIN,risk_db,analyst_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000419,2025-10-30 10:09:12.390374,host-00123,app-0086,274878,220.27,338654,SELECT,analytics_db,etl_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000420,2025-10-30 10:24:12.390374,host-00155,app-0135,197915,114.0,8803340,SELECT,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000421,2025-10-30 10:39:12.390374,host-00019,app-0016,34272,123.26,9570450,INSERT,trading_db,etl_user,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000422,2025-10-30 10:54:12.390374,host-00095,app-0042,191288,120.81,8304402,JOIN,trading_db,reporting_svc,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000423,2025-10-30 11:09:12.390374,host-00109,app-0118,73015,321.12,3750012,INSERT,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000424,2025-10-30 11:24:12.390374,host-00146,app-0092,107935,266.0,866604,JOIN,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000425,2025-10-30 11:39:12.390374,host-00109,app-0128,154053,485.42,1355122,CREATE,reporting_db,app_service,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000426,2025-10-30 11:54:12.390374,host-00047,app-0029,16478,4.0,6548323,SELECT,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000427,2025-10-30 12:09:12.390374,host-00154,app-0086,50280,332.96,6152306,INSERT,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000428,2025-10-30 12:24:12.390374,host-00149,app-0117,280397,106.73,4013718,JOIN,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000429,2025-10-30 12:39:12.390374,host-00094,app-0039,96505,318.62,4461486,CREATE,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000430,2025-10-30 12:54:12.390374,host-00067,app-0082,148344,383.06,7419603,INSERT,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000431,2025-10-30 13:09:12.390374,host-00183,app-0022,257661,403.53,3553301,CREATE,reporting_db,data_scientist,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000432,2025-10-30 13:24:12.390374,host-00147,app-0131,6233,26.49,8171411,SELECT,trading_db,etl_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000433,2025-10-30 13:39:12.390374,host-00072,app-0062,85426,260.25,7030775,INSERT,trading_db,analyst_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000434,2025-10-30 13:54:12.390374,host-00147,app-0140,3670,55.27,5901078,CREATE,trading_db,data_scientist,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000435,2025-10-30 14:09:12.390374,host-00019,app-0030,105655,201.23,2833462,INSERT,risk_db,analyst_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000436,2025-10-30 14:24:12.390374,host-00174,app-0102,117616,357.19,1462580,SELECT,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000437,2025-10-30 14:39:12.390374,host-00099,app-0107,233644,344.0,1301752,SELECT,trading_db,reporting_svc,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000438,2025-10-30 14:54:12.390374,host-00017,app-0035,2057,372.9,4533879,ALTER,reporting_db,data_scientist,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000439,2025-10-30 15:09:12.390374,host-00193,app-0087,114532,37.84,6619294,INSERT,trading_db,reporting_svc,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000440,2025-10-30 15:24:12.390374,host-00169,app-0006,79958,53.37,9022116,SELECT,analytics_db,etl_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000441,2025-10-30 15:39:12.390374,host-00177,app-0090,95866,96.16,7099978,AGGREGATE,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000442,2025-10-30 15:54:12.390374,host-00192,app-0003,30185,56.22,8781687,AGGREGATE,reporting_db,analyst_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000443,2025-10-30 16:09:12.390374,host-00003,app-0045,233742,254.77,2692548,SELECT,reporting_db,data_scientist,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000444,2025-10-30 16:24:12.390374,host-00120,app-0018,228654,157.22,6039834,INSERT,trading_db,analyst_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000445,2025-10-30 16:39:12.390374,host-00107,app-0136,144741,211.24,9862426,ALTER,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000446,2025-10-30 16:54:12.390374,host-00014,app-0128,165315,335.67,1020114,INSERT,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000447,2025-10-30 17:09:12.390374,host-00063,app-0120,107115,477.39,1532485,CREATE,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000448,2025-10-30 17:24:12.390374,host-00026,app-0047,142395,130.43,2041401,CREATE,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000449,2025-10-30 17:39:12.390374,host-00056,app-0051,199904,365.47,9578365,JOIN,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000450,2025-10-30 17:54:12.390374,host-00175,app-0029,168141,397.92,4135868,SELECT,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000451,2025-10-30 18:09:12.390374,host-00114,app-0031,92782,388.86,8421495,AGGREGATE,trading_db,analyst_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000452,2025-10-30 18:24:12.390374,host-00017,app-0141,112023,445.02,9237520,CREATE,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000453,2025-10-30 18:39:12.390374,host-00038,app-0053,110121,352.24,6415518,ALTER,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000454,2025-10-30 18:54:12.390374,host-00134,app-0036,179831,154.75,1581713,JOIN,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000455,2025-10-30 19:09:12.390374,host-00176,app-0089,54616,225.61,1855673,ALTER,analytics_db,app_service,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000456,2025-10-30 19:24:12.390374,host-00003,app-0106,227139,306.62,3949105,ALTER,risk_db,app_service,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000457,2025-10-30 19:39:12.390374,host-00084,app-0089,274995,316.71,8051677,AGGREGATE,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000458,2025-10-30 19:54:12.390374,host-00124,app-0018,85465,209.98,1595394,SELECT,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000459,2025-10-30 20:09:12.390374,host-00076,app-0001,12472,337.97,5134826,INSERT,customer_db,reporting_svc,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000460,2025-10-30 20:24:12.390374,host-00051,app-0042,6798,298.89,6052491,JOIN,analytics_db,app_service,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000461,2025-10-30 20:39:12.390374,host-00112,app-0097,106536,294.77,6651206,INSERT,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000462,2025-10-30 20:54:12.390374,host-00169,app-0111,203437,442.75,9748578,SELECT,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000463,2025-10-30 21:09:12.390374,host-00190,app-0049,200714,358.65,8473046,CREATE,reporting_db,data_scientist,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000464,2025-10-30 21:24:12.390374,host-00067,app-0036,9333,381.08,6974461,CREATE,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000465,2025-10-30 21:39:12.390374,host-00066,app-0126,5446,41.42,4566216,JOIN,risk_db,data_scientist,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000466,2025-10-30 21:54:12.390374,host-00188,app-0087,284526,374.66,3196215,JOIN,customer_db,data_scientist,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000467,2025-10-30 22:09:12.390374,host-00011,app-0046,87556,364.64,6550972,CREATE,reporting_db,analyst_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000468,2025-10-30 22:24:12.390374,host-00112,app-0094,137239,138.32,3653492,SELECT,reporting_db,etl_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000469,2025-10-30 22:39:12.390374,host-00062,app-0021,49973,429.53,2818263,AGGREGATE,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000470,2025-10-30 22:54:12.390374,host-00077,app-0015,163618,32.98,2937654,CREATE,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000471,2025-10-30 23:09:12.390374,host-00052,app-0129,262112,75.57,3950155,INSERT,reporting_db,etl_user,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000472,2025-10-30 23:24:12.390374,host-00034,app-0077,204416,56.52,496069,SELECT,trading_db,etl_user,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000473,2025-10-30 23:39:12.390374,host-00048,app-0113,68335,195.49,748698,AGGREGATE,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000474,2025-10-30 23:54:12.390374,host-00199,app-0063,132432,167.7,1048021,SELECT,risk_db,data_scientist,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000475,2025-10-31 00:09:12.390374,host-00141,app-0082,78440,478.77,2814538,SELECT,trading_db,data_scientist,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
