content_id,title,description,content_type,genre,subgenres,themes,narrative_complexity,tone,release_year,runtime_minutes,rating,cast,director,studio,availability
CONTENT-000662,An Fallen Kingdom,A compelling thriller that explores themes of historical drama with powerful storytelling and layered characters,Series,Thriller,"Conspiracy,Legal","Revenge quest,Corporate intrigue,Good vs evil",Complex,Uplifting,2015,60,PG,"Jennifer Johnson,James Miller,Sarah Brown,James Williams",Lisa Garcia,Sony,Live
CONTENT-000663,A First City,A compelling thriller that explores themes of betrayal with powerful storytelling and layered characters,Series,Thriller,"Conspiracy,Psychological","Time travel,Political power,Family dynamics",Moderate,Uplifting,2023,120,PG-13,"James Davis,David Johnson,Robert Miller,Michael Johnson",David Miller,NBC Universal,Premium
CONTENT-000664, Last Saga,A compelling crime that explores themes of good vs evil with heartfelt storytelling and complex characters,Movie,Crime,Contemporary,"Friendship bonds,Class struggle,Redemption arc",Simple,Light,2022,120,G,"Sarah Smith,Emily Johnson,Jennifer Garcia",Michael Smith,Amazon Studios,Premium
CONTENT-000665, Rising City,A compelling romance that explores themes of generational conflict with powerful storytelling and memorable characters,Series,Romance,General,"Social justice,Moral ambiguity",Complex,Light,2015,120,TV-14,"Emily Johnson,Jennifer Williams,Sarah Brown,Lisa Jones",Sarah Jones,Apple TV+,Basic
CONTENT-000666,The Rising Journey,A compelling mystery that explores themes of historical drama with gripping storytelling and complex characters,Movie,Mystery,General,"Mental health,Love triangle,Family dynamics,Good vs evil",Simple,Gritty,2019,60,TV-14,"David Garcia,David Williams,Michael Smith",David Johnson,Disney,Premium
CONTENT-000667,The Hidden Empire,A compelling fantasy that explores themes of moral ambiguity with powerful storytelling and memorable characters,Special,Fantasy,General,"Good vs evil,Betrayal",Very Complex,Light,2020,120,PG,"Jennifer Williams,Jennifer Garcia,Michael Jones,David Jones,Sarah Brown",Emily Davis,Netflix Studios,On-demand
CONTENT-000668, Lost Saga,A compelling comedy that explores themes of generational conflict with nuanced storytelling and memorable characters,Series,Comedy,"Satire,Romantic","Artificial intelligence,Post-apocalyptic,Addiction recovery,Generational conflict",Moderate,Gritty,2019,90,TV-14,"Emily Brown,Sarah Smith,Jennifer Davis,Lisa Garcia",Sarah Smith,Apple TV+,On-demand
CONTENT-000669,A Fallen Saga,A compelling mystery that explores themes of betrayal with nuanced storytelling and complex characters,Series,Mystery,General,"Coming of age,Post-apocalyptic,Revenge quest",Simple,Light,2022,90,G,"David Williams,Robert Davis,David Miller",Emily Davis,NBC Universal,Premium
CONTENT-000670,An First Journey,A compelling thriller that explores themes of artificial intelligence with powerful storytelling and dynamic characters,Series,Thriller,"Crime,Psychological","Historical drama,Moral ambiguity,Identity crisis",Moderate,Intense,2016,120,TV-14,"Michael Garcia,Lisa Jones,David Williams,Robert Brown",David Williams,NBC Universal,Premium
CONTENT-000671, Final City,A compelling mystery that explores themes of corporate intrigue with heartfelt storytelling and memorable characters,Movie,Mystery,General,"Betrayal,Survival",Complex,Intense,2015,150,PG,"Sarah Williams,David Williams,Sarah Brown,David Smith,Michael Williams",Michael Brown,Universal,Live
CONTENT-000672, Fallen Legacy,A compelling fantasy that explores themes of coming of age with heartfelt storytelling and layered characters,Movie,Fantasy,Contemporary,"Corporate intrigue,Betrayal,Redemption arc,Historical drama",Simple,Whimsical,2022,90,G,"Sarah Garcia,James Brown,James Miller,James Brown",Jennifer Davis,Paramount,On-demand
CONTENT-000673, Rising Journey,A compelling action that explores themes of coming of age with gripping storytelling and complex characters,Series,Action,"Spy,Military","Social justice,Post-apocalyptic,Family dynamics",Complex,Dark,2016,120,R,"Emily Brown,Robert Brown,Emily Miller,Emily Davis",Lisa Jones,Universal,On-demand
CONTENT-000674,A Rising Legacy,A compelling thriller that explores themes of artificial intelligence with nuanced storytelling and complex characters,Movie,Thriller,"Psychological,Crime","Parallel universes,Survival",Moderate,Dark,2023,60,TV-MA,"Emily Jones,Michael Williams,Emily Brown,Jennifer Jones,Emily Davis",Michael Williams,Sony,On-demand
CONTENT-000675, Lost Legacy,A compelling fantasy that explores themes of coming of age with gripping storytelling and layered characters,Documentary,Fantasy,Contemporary,"Addiction recovery,Survival,Time travel",Complex,Light,2021,60,PG-13,"Sarah Davis,Sarah Davis,James Brown",David Miller,HBO Max,On-demand
CONTENT-000676,The Dark Destiny,A compelling adventure that explores themes of family dynamics with nuanced storytelling and memorable characters,Series,Adventure,General,"Mental health,Redemption arc",Moderate,Serious,2021,90,TV-14,"Sarah Williams,Lisa Williams,Lisa Jones",Robert Jones,Apple TV+,Live
CONTENT-000677,An Dark Chronicles,A compelling adventure that explores themes of post-apocalyptic with heartfelt storytelling and complex characters,Series,Adventure,Contemporary,"Friendship bonds,Survival",Moderate,Whimsical,2024,90,TV-14,"David Williams,Lisa Johnson,Michael Garcia,Sarah Garcia,Lisa Johnson",David Davis,Paramount,Live
CONTENT-000678,An Rising Chronicles,A compelling crime that explores themes of mental health with heartfelt storytelling and layered characters,Special,Crime,General,"Corporate intrigue,Parallel universes,Friendship bonds",Simple,Whimsical,2024,60,PG-13,"Jennifer Davis,Jennifer Williams,Robert Johnson,Emily Brown",James Miller,NBC Universal,Live
CONTENT-000679,A Lost Legacy,A compelling horror that explores themes of identity crisis with heartfelt storytelling and memorable characters,Documentary,Horror,Contemporary,"Political power,Artificial intelligence,Friendship bonds,Class struggle",Complex,Uplifting,2020,120,R,"James Davis,Michael Jones,Emily Davis",Lisa Davis,Netflix Studios,Basic
CONTENT-000680, Last Chronicles,A compelling adventure that explores themes of family dynamics with gripping storytelling and layered characters,Series,Adventure,Contemporary,"Mental health,Addiction recovery,Survival",Moderate,Gritty,2021,45,R,"Emily Brown,Lisa Garcia,Sarah Williams",Robert Garcia,HBO Max,On-demand
CONTENT-000681,A Lost Legacy,A compelling thriller that explores themes of addiction recovery with intense storytelling and complex characters,Documentary,Thriller,"Crime,Political","Mental health,Class struggle,Redemption arc,Time travel",Simple,Gritty,2015,90,G,"Sarah Brown,Emily Miller,Michael Jones,Sarah Garcia,Robert Miller",Michael Davis,Warner Bros,On-demand
CONTENT-000682,The Final Chronicles,A compelling thriller that explores themes of identity crisis with powerful storytelling and memorable characters,Documentary,Thriller,"Crime,Psychological","Political power,Moral ambiguity,Historical drama,Class struggle",Moderate,Serious,2024,45,R,"Lisa Miller,Robert Garcia,Jennifer Jones,Sarah Davis,Emily Davis",Robert Williams,Warner Bros,On-demand
CONTENT-000683, Lost City,A compelling thriller that explores themes of parallel universes with heartfelt storytelling and complex characters,Documentary,Thriller,"Psychological,Crime","Redemption arc,Post-apocalyptic,Mental health",Moderate,Light,2018,45,TV-14,"James Jones,Emily Smith,Robert Davis",Emily Williams,Amazon Studios,On-demand
CONTENT-000684,A Hidden Saga,A compelling adventure that explores themes of friendship bonds with intense storytelling and memorable characters,Movie,Adventure,Contemporary,"Addiction recovery,Generational conflict",Moderate,Serious,2020,45,PG-13,"Emily Jones,Jennifer Johnson,Emily Smith,Michael Davis,Emily Davis",Lisa Smith,Netflix Studios,On-demand
CONTENT-000685,An Lost Legacy,A compelling animation that explores themes of mental health with intense storytelling and layered characters,Movie,Animation,General,"Addiction recovery,Parallel universes",Moderate,Dark,2016,90,R,"Robert Johnson,David Johnson,Sarah Jones",David Davis,Universal,On-demand
CONTENT-000686,An Hidden City,A compelling fantasy that explores themes of revenge quest with nuanced storytelling and complex characters,Series,Fantasy,Contemporary,"Love triangle,Political power",Complex,Whimsical,2016,120,PG-13,"Robert Williams,David Johnson,Emily Williams,Robert Davis",Emily Smith,Universal,Premium
CONTENT-000687,A Final Legacy,A compelling action that explores themes of identity crisis with nuanced storytelling and dynamic characters,Special,Action,"Superhero,Martial arts","Class struggle,Mental health",Moderate,Gritty,2019,60,TV-MA,"Robert Jones,Michael Smith,Jennifer Garcia,James Williams,Robert Garcia",David Jones,Amazon Studios,On-demand
CONTENT-000688,A Hidden Saga,A compelling adventure that explores themes of social justice with gripping storytelling and complex characters,Movie,Adventure,General,"Artificial intelligence,Corporate intrigue,Moral ambiguity",Moderate,Serious,2021,45,R,"James Williams,Emily Williams,Emily Williams,Michael Smith,Michael Williams",Jennifer Davis,Netflix Studios,Premium
CONTENT-000689, Rising Journey,A compelling drama that explores themes of moral ambiguity with heartfelt storytelling and memorable characters,Sports,Drama,"Historical,Political","Parallel universes,Identity crisis,Political power,Class struggle",Simple,Uplifting,2017,60,R,"James Garcia,Michael Miller,Emily Smith",Michael Miller,NBC Universal,Premium
CONTENT-000690, Final Destiny,A compelling fantasy that explores themes of family dynamics with powerful storytelling and dynamic characters,Movie,Fantasy,General,"Redemption arc,Love triangle,Class struggle,Political power",Complex,Gritty,2023,150,PG,"Emily Davis,James Brown,Sarah Jones",Jennifer Smith,NBC Universal,Premium
CONTENT-000691,An Lost Destiny,A compelling romance that explores themes of parallel universes with intense storytelling and layered characters,Movie,Romance,General,"Addiction recovery,Post-apocalyptic,Survival",Complex,Dark,2022,45,R,"Michael Williams,David Miller,Michael Smith",James Brown,Disney,On-demand
CONTENT-000692,A Hidden Journey,A compelling drama that explores themes of parallel universes with powerful storytelling and complex characters,Series,Drama,"Medical,Historical","Addiction recovery,Historical drama,Identity crisis",Moderate,Gritty,2017,90,TV-MA,"James Miller,Michael Miller,Lisa Jones",Emily Smith,Apple TV+,On-demand
CONTENT-000693, Last Kingdom,A compelling romance that explores themes of post-apocalyptic with powerful storytelling and complex characters,Series,Romance,Contemporary,"Post-apocalyptic,Generational conflict,Class struggle",Moderate,Uplifting,2020,45,R,"James Jones,Robert Miller,David Davis",James Davis,Paramount,Premium
CONTENT-000694,A Dark Saga,A compelling crime that explores themes of corporate intrigue with nuanced storytelling and memorable characters,Movie,Crime,General,"Moral ambiguity,Coming of age,Time travel",Complex,Dark,2016,60,R,"Jennifer Johnson,Sarah Williams,Jennifer Smith",James Davis,NBC Universal,On-demand
CONTENT-000695,An Dark Destiny,A compelling action that explores themes of good vs evil with intense storytelling and layered characters,Movie,Action,"Spy,Military","Artificial intelligence,Social justice,Redemption arc,Mental health",Very Complex,Serious,2018,120,TV-14,"James Smith,Lisa Davis,Emily Garcia,Emily Jones,Robert Jones",Robert Williams,Netflix Studios,On-demand
CONTENT-000696,An Fallen Legacy,A compelling drama that explores themes of parallel universes with intense storytelling and dynamic characters,Movie,Drama,"Medical,Historical","Redemption arc,Class struggle",Moderate,Uplifting,2023,90,G,"Robert Smith,James Smith,Lisa Williams",Emily Brown,Universal,On-demand
CONTENT-000697,An Final Chronicles,A compelling scifi that explores themes of family dynamics with gripping storytelling and memorable characters,Movie,SciFi,"Space opera,Cyberpunk","Historical drama,Parallel universes,Political power,Identity crisis",Moderate,Gritty,2019,90,PG,"James Johnson,Lisa Brown,Robert Miller,Emily Brown",Emily Davis,Paramount,On-demand
CONTENT-000698,An Fallen Destiny,A compelling animation that explores themes of good vs evil with heartfelt storytelling and dynamic characters,Series,Animation,General,"Friendship bonds,Identity crisis,Betrayal,Time travel",Complex,Uplifting,2024,45,PG-13,"Lisa Miller,Lisa Williams,Sarah Smith,Sarah Smith",Sarah Brown,NBC Universal,Live
CONTENT-000699,An Final Empire,A compelling comedy that explores themes of betrayal with gripping storytelling and memorable characters,Special,Comedy,"Romantic,Satire","Redemption arc,Revenge quest",Moderate,Serious,2019,120,TV-14,"David Brown,Robert Davis,Lisa Smith,Lisa Davis",Emily Williams,Universal,On-demand
CONTENT-000700,An Final City,A compelling mystery that explores themes of historical drama with nuanced storytelling and complex characters,Sports,Mystery,General,"Social justice,Time travel,Mental health",Moderate,Light,2024,45,TV-MA,"Emily Johnson,Sarah Davis,Robert Johnson,Jennifer Williams",Jennifer Jones,HBO Max,Premium
CONTENT-000701,An First Empire,A compelling drama that explores themes of corporate intrigue with powerful storytelling and dynamic characters,Series,Drama,"Political,Psychological","Parallel universes,Good vs evil",Moderate,Intense,2015,60,TV-14,"Lisa Smith,Sarah Miller,Robert Brown",Robert Smith,NBC Universal,Basic
CONTENT-000702,The Rising Journey,A compelling drama that explores themes of family dynamics with heartfelt storytelling and dynamic characters,Series,Drama,"Legal,Psychological","Betrayal,Class struggle,Family dynamics,Time travel",Simple,Dark,2024,120,G,"Sarah Davis,Michael Garcia,David Jones,James Johnson",Michael Jones,Paramount,Live
