@timestamp,event_id,event_title,event_description,alert_message,node_id,node_role,cluster_id,network_region,severity,event_type,consensus_state,affected_peers,score
2026-01-20 01:15:07.497579,EVT-BF29CC0F60,Ss7 Attack - MME-05 - CENTRAL,Suspected SS7 MAP attack detected on MME-05 in CENTRAL. Cluster CLUSTER-WEST-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on MME-05 in CENTRAL. Engage security team immediately.,MME-05,HSS-PRIMARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,FOLLOWER,1,36.61
2026-01-28 18:01:12.497579,EVT-BEE62D4B1C,Split Brain - HSS-01 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-01 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,PGW,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,LEADER,5,77.52
2025-12-12 15:14:48.497579,EVT-3D8887DDCE,Mme Crash - HSS-06 - CENTRAL,Node HSS-06 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-06 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-06,PGW,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,LEADER,2,42.82
2026-01-28 15:41:20.497579,EVT-14DC3F6F77,Split Brain - MME-06 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-06 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-06,MME-SECONDARY,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,FOLLOWER,5,64.91
2025-12-20 21:04:39.497579,EVT-43A135A87F,Mme Crash - MME-07 - NORTH,"Process restart detected on MME-07 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-07 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-07,MME-SECONDARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,LEADER,0,56.6
2026-02-06 01:40:31.497579,EVT-3C450CFF31,Auth Failure Burst - HSS-01 - SOUTH,HSS returning repeated authentication failures for subscribers homed on HSS-01 in SOUTH. Cluster CLUSTER-EAST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-EAST-1 in SOUTH. Check HSS health and S6a connectivity.,HSS-01,HSS-PRIMARY,CLUSTER-EAST-1,SOUTH,HIGH,AUTH-FAILURE-BURST,CANDIDATE,5,30.15
2026-01-04 20:06:03.497579,EVT-978DE8EECC,Ss7 Attack - MME-02 - CENTRAL,SS7 security alert: node MME-02 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-02 in CENTRAL. Engage security team immediately.,MME-02,SGW,CLUSTER-WEST-1,CENTRAL,INFO,SS7-ATTACK,LEADER,5,57.3
2026-01-22 00:39:39.497579,EVT-C6750F1365,Hss Sync Failure - MME-01 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node MME-01 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-01,PGW,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,SPLIT,2,60.35
2026-02-09 17:53:36.497579,EVT-BE444A8EBE,Resource Exhaustion - MME-07 - CENTRAL,Memory pressure on MME-07 in CENTRAL. Cluster CLUSTER-EAST-2 reporting heap utilization above 90% on MME process.,ALERT: Resource exhaustion on MME-07 in CLUSTER-EAST-2 (CENTRAL). Capacity intervention required.,MME-07,HSS-PRIMARY,CLUSTER-EAST-2,CENTRAL,HIGH,RESOURCE-EXHAUSTION,FOLLOWER,2,22.22
2026-03-05 18:04:20.497579,EVT-2D687E061C,Normal Operation - MME-01 - WEST,"Scheduled maintenance window completed on MME-01 in CLUSTER-CENTRAL-1, WEST. All services restored.",INFO: No active alerts for MME-01 in CLUSTER-CENTRAL-1 (WEST). System nominal.,MME-01,HSS-SECONDARY,CLUSTER-CENTRAL-1,WEST,CRITICAL,NORMAL-OPERATION,LEADER,0,31.63
2025-12-24 08:13:02.497579,EVT-34E5E95758,Normal Operation - HSS-02 - SOUTH,Node HSS-02 in CLUSTER-EAST-1 (SOUTH) operating within normal parameters. All health checks passing.,INFO: No active alerts for HSS-02 in CLUSTER-EAST-1 (SOUTH). System nominal.,HSS-02,MME-SECONDARY,CLUSTER-EAST-1,SOUTH,MEDIUM,NORMAL-OPERATION,SPLIT,1,18.28
2025-12-20 18:12:51.497579,EVT-C4988F261A,Mme Crash - MME-02 - NORTH,MME node MME-02 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-02 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-02,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,FOLLOWER,3,98.0
2025-12-22 22:56:36.497579,EVT-A029ECCE72,Mme Crash - MME-07 - SOUTH,"Process restart detected on MME-07 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-07 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-07,HSS-SECONDARY,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,LEADER,2,69.4
2025-12-21 23:45:46.497579,EVT-362B0394B9,Hss Sync Failure - HSS-02 - NORTH,HSS sync error on HSS-02 in NORTH: cluster CLUSTER-EAST-1 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-1 in NORTH. Authentication service may be degraded.,HSS-02,HSS-SECONDARY,CLUSTER-EAST-1,NORTH,HIGH,HSS-SYNC-FAILURE,FOLLOWER,3,34.17
2025-12-19 05:48:41.497579,EVT-98E38EEA20,Normal Operation - HSS-03 - EAST,"Routine status update from HSS-03 in EAST: cluster CLUSTER-WEST-2 nominal, no active alarms.",INFO: No active alerts for HSS-03 in CLUSTER-WEST-2 (EAST). System nominal.,HSS-03,PGW,CLUSTER-WEST-2,EAST,HIGH,NORMAL-OPERATION,LEADER,2,13.89
2026-02-27 18:33:26.497579,EVT-5634C210FD,Ss7 Attack - HSS-03 - NORTH,SS7 security alert: node HSS-03 in CLUSTER-CENTRAL-1 (NORTH) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-03 in NORTH. Engage security team immediately.,HSS-03,SGW,CLUSTER-CENTRAL-1,NORTH,INFO,SS7-ATTACK,LEADER,5,17.74
2025-12-14 04:29:01.497579,EVT-89D9DA7457,Handover Cascade - MME-03 - CENTRAL,Cell tower handoff cascade detected on MME-03 in CENTRAL. Cluster CLUSTER-EAST-2 logging sequential inter-frequency handover failures.,ALERT: Handover cascade failure on CLUSTER-EAST-2 in CENTRAL. RAN coordination required.,MME-03,PGW,CLUSTER-EAST-2,CENTRAL,MEDIUM,HANDOVER-CASCADE,FOLLOWER,3,10.41
2026-01-04 20:49:46.497579,EVT-474584CBF9,Ss7 Attack - MME-08 - CENTRAL,SS7 security alert: node MME-08 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-08 in CENTRAL. Engage security team immediately.,MME-08,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,UNKNOWN,0,42.01
2026-03-01 04:04:44.497579,EVT-ED14525D03,Signaling Storm - MME-04 - NORTH,Node MME-04 on CLUSTER-CENTRAL-1 experiencing signaling overload in NORTH. NAS message queue depth exceeds safe operating limit.,ALERT: Signaling storm threshold exceeded on MME-04 in NORTH. Traffic throttling engaged.,MME-04,HSS-PRIMARY,CLUSTER-CENTRAL-1,NORTH,LOW,SIGNALING-STORM,CANDIDATE,0,20.25
2025-12-12 17:47:41.497579,EVT-F0DD70CC05,Mme Crash - MME-06 - CENTRAL,MME node MME-06 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-06 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-06,MME-SECONDARY,CLUSTER-EAST-1,CENTRAL,LOW,MME-CRASH,FOLLOWER,5,21.2
2025-12-23 05:23:58.497579,EVT-D8A4A181EB,Normal Operation - MME-08 - SOUTH,"Scheduled maintenance window completed on MME-08 in CLUSTER-CENTRAL-1, SOUTH. All services restored.",INFO: No active alerts for MME-08 in CLUSTER-CENTRAL-1 (SOUTH). System nominal.,MME-08,MME-PRIMARY,CLUSTER-CENTRAL-1,SOUTH,CRITICAL,NORMAL-OPERATION,LEADER,2,1.97
2026-01-04 20:57:56.497579,EVT-455A6E119C,Ss7 Attack - MME-02 - CENTRAL,Rogue SS7 signaling detected targeting MME-02 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-02 in CENTRAL. Engage security team immediately.,MME-02,PGW,CLUSTER-WEST-1,CENTRAL,CRITICAL,SS7-ATTACK,FOLLOWER,2,88.07
2025-12-12 18:53:50.497579,EVT-6C34E33B8A,Mme Crash - MME-02 - CENTRAL,Node MME-02 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-02 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-02,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,LOW,MME-CRASH,LEADER,5,79.97
2026-01-18 17:30:51.497579,EVT-F8F0D11B9D,Paging Overload - HSS-06 - WEST,Paging channel saturation on HSS-06 in WEST. Cluster CLUSTER-CENTRAL-1 applying paging rate limiting to protect RAN interface.,ALERT: Paging overload on HSS-06 in WEST. Reduce paging load or increase capacity.,HSS-06,PGW,CLUSTER-CENTRAL-1,WEST,LOW,PAGING-OVERLOAD,LEADER,5,48.42
2025-12-12 18:41:16.497579,EVT-BCAA8A5CBA,Mme Crash - HSS-01 - CENTRAL,"Process restart detected on HSS-01 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-01 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-01,HSS-SECONDARY,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,CANDIDATE,0,68.4
2026-01-28 20:11:30.497579,EVT-07E1BB0555,Split Brain - MME-01 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node MME-01 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-01,PGW,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,FOLLOWER,1,50.83
2026-01-21 21:17:58.497579,EVT-3FB4CB65D0,Hss Sync Failure - HSS-05 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node HSS-05 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-05,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,LEADER,4,64.19
2026-03-06 16:53:31.497579,EVT-A699758F0C,Mme Crash - HSS-02 - SOUTH,MME node HSS-02 in cluster CLUSTER-CENTRAL-1 (SOUTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-02 in CLUSTER-CENTRAL-1 (SOUTH). Subscriber failover in progress.,HSS-02,HSS-SECONDARY,CLUSTER-CENTRAL-1,SOUTH,MEDIUM,MME-CRASH,FOLLOWER,1,20.51
2026-01-31 13:50:07.497579,EVT-A116417E8A,Auth Failure Burst - MME-06 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node MME-06 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-06,HSS-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,SPLIT,0,82.89
2025-12-12 18:55:26.497579,EVT-CE6204C34A,Mme Crash - MME-03 - CENTRAL,Node MME-03 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-03 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-03,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,LEADER,2,56.86
2025-12-12 14:33:03.497579,EVT-97D17B1684,Mme Crash - MME-04 - CENTRAL,"Process restart detected on MME-04 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-04,HSS-PRIMARY,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,LEADER,3,45.53
2026-01-04 21:27:37.497579,EVT-75160884C5,Ss7 Attack - MME-03 - CENTRAL,SS7 security alert: node MME-03 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-03 in CENTRAL. Engage security team immediately.,MME-03,HSS-SECONDARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,FOLLOWER,3,31.44
2026-01-21 23:09:32.497579,EVT-D8A52E2BEC,Hss Sync Failure - MME-03 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-03,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,SPLIT,0,70.1
2026-01-28 17:26:32.497579,EVT-7A77027F54,Split Brain - MME-02 - CENTRAL,Core cluster CLUSTER-EAST-2 detected split-brain condition; nodes MME-02 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-02,MME-SECONDARY,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,FOLLOWER,2,61.52
2026-01-31 16:30:28.497579,EVT-23CDBCAA2E,Auth Failure Burst - MME-06 - WEST,Authentication failure spike on CLUSTER-WEST-1: node MME-06 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-06,MME-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,CANDIDATE,3,81.73
2026-03-10 11:59:37.497579,EVT-CE3754C647,Paging Overload - HSS-04 - NORTH,Paging channel saturation on HSS-04 in NORTH. Cluster CLUSTER-WEST-2 applying paging rate limiting to protect RAN interface.,ALERT: Paging overload on HSS-04 in NORTH. Reduce paging load or increase capacity.,HSS-04,MME-SECONDARY,CLUSTER-WEST-2,NORTH,CRITICAL,PAGING-OVERLOAD,CANDIDATE,1,43.42
2026-03-03 17:58:19.497579,EVT-D35C0C73AD,Handover Cascade - MME-03 - NORTH,Cell tower handoff cascade detected on MME-03 in NORTH. Cluster CLUSTER-EAST-2 logging sequential inter-frequency handover failures.,ALERT: Handover cascade failure on CLUSTER-EAST-2 in NORTH. RAN coordination required.,MME-03,MME-PRIMARY,CLUSTER-EAST-2,NORTH,MEDIUM,HANDOVER-CASCADE,LEADER,3,16.58
2025-12-20 17:56:39.497579,EVT-3B86C8B6E1,Mme Crash - MME-04 - NORTH,MME node MME-04 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-04,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,2,76.46
2025-12-12 14:58:15.497579,EVT-93835132D7,Mme Crash - MME-03 - CENTRAL,Node MME-03 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-03 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-03,PGW,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,UNKNOWN,5,52.19
2026-01-21 19:53:57.497579,EVT-DBE8E9883A,Hss Sync Failure - MME-08 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node MME-08 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-08,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,LEADER,4,19.84
2026-03-05 02:06:25.497579,EVT-5AE21CA91D,Hss Sync Failure - MME-06 - EAST,HSS sync error on MME-06 in EAST: cluster CLUSTER-EAST-1 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-1 in EAST. Authentication service may be degraded.,MME-06,MME-PRIMARY,CLUSTER-EAST-1,EAST,HIGH,HSS-SYNC-FAILURE,LEADER,3,23.75
2026-01-31 15:43:43.497579,EVT-A7A34A28C4,Auth Failure Burst - HSS-06 - WEST,HSS returning repeated authentication failures for subscribers homed on HSS-06 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-06,HSS-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,LEADER,5,20.95
2025-12-20 19:31:12.497579,EVT-F9B8888CAE,Mme Crash - MME-02 - NORTH,Node MME-02 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-02 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-02,SGW,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,FOLLOWER,2,40.99
2026-01-15 13:07:16.497579,EVT-6F9D6741DF,Mme Crash - HSS-06 - WEST,"Process restart detected on HSS-06 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-06,HSS-SECONDARY,CLUSTER-WEST-1,WEST,LOW,MME-CRASH,FOLLOWER,3,59.53
2026-01-04 20:17:40.497579,EVT-F686218129,Ss7 Attack - MME-08 - CENTRAL,Rogue SS7 signaling detected targeting MME-08 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-08 in CENTRAL. Engage security team immediately.,MME-08,SGW,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,FOLLOWER,1,93.44
2026-02-13 17:33:38.497579,EVT-5DE0228778,Normal Operation - MME-04 - SOUTH,"Routine status update from MME-04 in SOUTH: cluster CLUSTER-WEST-2 nominal, no active alarms.",INFO: No active alerts for MME-04 in CLUSTER-WEST-2 (SOUTH). System nominal.,MME-04,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,MEDIUM,NORMAL-OPERATION,CANDIDATE,5,10.27
2026-02-05 03:14:36.497579,EVT-03ECBB0D03,Normal Operation - MME-01 - CENTRAL,Node MME-01 in CLUSTER-WEST-1 (CENTRAL) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-01 in CLUSTER-WEST-1 (CENTRAL). System nominal.,MME-01,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,LOW,NORMAL-OPERATION,CANDIDATE,5,32.16
2026-03-02 03:12:17.497579,EVT-4F5DC873BF,Paging Overload - MME-04 - EAST,"Paging overload on MME-04 in CLUSTER-WEST-2 (EAST): paging queue depth exceeding threshold, causing delayed UE reachability.",ALERT: Paging overload on MME-04 in EAST. Reduce paging load or increase capacity.,MME-04,PGW,CLUSTER-WEST-2,EAST,LOW,PAGING-OVERLOAD,FOLLOWER,4,47.96
2025-12-10 20:22:23.497579,EVT-900156FC70,Hss Sync Failure - HSS-02 - NORTH,HSS sync error on HSS-02 in NORTH: cluster CLUSTER-CENTRAL-1 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-CENTRAL-1 in NORTH. Authentication service may be degraded.,HSS-02,PGW,CLUSTER-CENTRAL-1,NORTH,MEDIUM,HSS-SYNC-FAILURE,LEADER,5,30.04
2026-01-21 19:23:17.497579,EVT-BD41BBEEB7,Hss Sync Failure - HSS-05 - NORTH,HSS sync error on HSS-05 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-05,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,LEADER,1,82.4
2026-02-10 03:13:18.497579,EVT-FBA1C9934C,Normal Operation - MME-02 - WEST,Node MME-02 in CLUSTER-WEST-2 (WEST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-02 in CLUSTER-WEST-2 (WEST). System nominal.,MME-02,MME-SECONDARY,CLUSTER-WEST-2,WEST,INFO,NORMAL-OPERATION,FOLLOWER,2,23.32
2026-02-07 09:27:35.497579,EVT-AEF62F5D1A,Split Brain - MME-04 - WEST,Split-brain event on CLUSTER-EAST-2: node MME-04 in WEST cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in WEST requires immediate operator intervention.,MME-04,SGW,CLUSTER-EAST-2,WEST,MEDIUM,SPLIT-BRAIN,CANDIDATE,1,37.25
2025-12-22 23:11:26.497579,EVT-8D87787D3A,Mme Crash - HSS-03 - SOUTH,"Process restart detected on HSS-03 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-03 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-03,PGW,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,SPLIT,2,18.57
2026-01-21 23:05:22.497579,EVT-E26DCFC2E7,Hss Sync Failure - MME-05 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-05 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-05,SGW,CLUSTER-EAST-2,NORTH,MEDIUM,HSS-SYNC-FAILURE,FOLLOWER,5,42.99
2025-12-31 00:28:45.497579,EVT-A429C6BA00,Resource Exhaustion - MME-06 - SOUTH,"File descriptor exhaustion on MME-06 in CLUSTER-EAST-2, SOUTH. S1AP connections being refused due to OS resource limits.",ALERT: Resource exhaustion on MME-06 in CLUSTER-EAST-2 (SOUTH). Capacity intervention required.,MME-06,HSS-PRIMARY,CLUSTER-EAST-2,SOUTH,MEDIUM,RESOURCE-EXHAUSTION,FOLLOWER,1,31.66
2026-01-31 14:23:59.497579,EVT-C5419A54FF,Auth Failure Burst - HSS-05 - WEST,Authentication failure spike on CLUSTER-WEST-1: node HSS-05 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-05,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,FOLLOWER,4,43.45
2026-01-04 16:04:12.497579,EVT-E4524DA273,Normal Operation - MME-02 - NORTH,Node MME-02 in CLUSTER-EAST-2 (NORTH) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-02 in CLUSTER-EAST-2 (NORTH). System nominal.,MME-02,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,MEDIUM,NORMAL-OPERATION,UNKNOWN,1,5.7
