incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000384,CONV00000090,Find high-resolution images for print materials,ASSET00000856,ASSET00001152,poor_relevance,27,Resolved by adjusting filters,2025-09-21 18:05:07.853910,False
INC000385,CONV00001841,What assets are pending approval for the finance team,"ASSET00001817,ASSET00001336,ASSET00001169,ASSET00002123","ASSET00001886,ASSET00001413,ASSET00001732,ASSET00001568,ASSET00001736",empty_results,38,Resolved by adjusting embedding,2025-09-21 20:05:07.853910,False
INC000386,CONV00001131,Show me recent product images with high engagement,"ASSET00000237,ASSET00000275,ASSET00001055","ASSET00000207,ASSET00000349",missing_context,68,Resolved by adjusting query,2025-09-21 22:05:07.853910,True
INC000387,CONV00001631,Show approved logos in SVG format,"ASSET00000627,ASSET00002388,ASSET00002430","ASSET00002967,ASSET00001869",embedding_mismatch,78,Resolved by adjusting query,2025-09-22 00:05:07.853910,True
INC000388,CONV00002188,Find templates used in email campaigns last month,"ASSET00000168,ASSET00002105,ASSET00001490","ASSET00001820,ASSET00000042,ASSET00000695,ASSET00001142,ASSET00002449",missing_context,65,Resolved by adjusting ranking,2025-09-22 02:05:07.853910,True
INC000389,CONV00002182,What assets are pending approval for the finance team,"ASSET00002427,ASSET00002746,ASSET00000146,ASSET00002646,ASSET00001947","ASSET00001454,ASSET00002734,ASSET00002327",empty_results,30,Resolved by adjusting embedding,2025-09-22 04:05:07.853910,True
INC000390,CONV00000208,Show approved logos in SVG format,"ASSET00001669,ASSET00000556,ASSET00002092,ASSET00001940,ASSET00001290",ASSET00002283,incorrect_ranking,30,Resolved by adjusting ranking,2025-09-22 06:05:07.853910,True
INC000391,CONV00001604,Find high-resolution images for print materials,"ASSET00000406,ASSET00002816,ASSET00002192,ASSET00001977","ASSET00002657,ASSET00002088,ASSET00000145",poor_relevance,82,Resolved by adjusting filters,2025-09-22 08:05:07.853910,True
INC000392,CONV00002167,What brand guidelines exist for social media posts,"ASSET00000830,ASSET00002995,ASSET00001288","ASSET00002257,ASSET00002596,ASSET00002211",missing_context,34,Resolved by adjusting query,2025-09-22 10:05:07.853910,True
INC000393,CONV00000891,Find all approved marketing assets for our spring campaign,"ASSET00001487,ASSET00002899","ASSET00000502,ASSET00002639,ASSET00002005,ASSET00002276",missing_context,71,Resolved by adjusting query,2025-09-22 12:05:07.853910,True
INC000394,CONV00001121,Find templates used in email campaigns last month,"ASSET00000530,ASSET00002933","ASSET00002450,ASSET00002477,ASSET00002305,ASSET00001894,ASSET00000337",embedding_mismatch,25,Resolved by adjusting ranking,2025-09-22 14:05:07.853910,True
INC000395,CONV00000427,Show approved logos in SVG format,"ASSET00000246,ASSET00001743,ASSET00000907,ASSET00000701","ASSET00000098,ASSET00001320,ASSET00002123,ASSET00002643",missing_context,78,Resolved by adjusting query,2025-09-22 16:05:07.853910,False
INC000396,CONV00001673,Search for campaign assets tagged with digital,"ASSET00000404,ASSET00001859,ASSET00000193,ASSET00002184,ASSET00000942","ASSET00001685,ASSET00000086,ASSET00001174",incorrect_ranking,43,Resolved by adjusting query,2025-09-22 18:05:07.853910,True
INC000397,CONV00001484,Search for campaign assets tagged with digital,"ASSET00000434,ASSET00001005,ASSET00000976,ASSET00000901","ASSET00001636,ASSET00000399,ASSET00000961,ASSET00002809",wrong_filter,17,Resolved by adjusting ranking,2025-09-22 20:05:07.853910,True
INC000398,CONV00001871,Search for video content related to product launches,"ASSET00002924,ASSET00002076,ASSET00002312",ASSET00000372,poor_relevance,35,Resolved by adjusting embedding,2025-09-22 22:05:07.853910,True
INC000399,CONV00001275,Show me all assets created in the last week,ASSET00002822,ASSET00002160,poor_relevance,88,Resolved by adjusting filters,2025-09-23 00:05:07.853910,True
INC000400,CONV00000513,Find all approved marketing assets for our spring campaign,"ASSET00001219,ASSET00001407,ASSET00000457,ASSET00000789,ASSET00001164","ASSET00002432,ASSET00000470,ASSET00000576,ASSET00002612",embedding_mismatch,45,Resolved by adjusting ranking,2025-09-23 02:05:07.853910,True
INC000401,CONV00001596,Search for campaign assets tagged with digital,"ASSET00002540,ASSET00002112,ASSET00001900,ASSET00001760","ASSET00002554,ASSET00000020,ASSET00001429,ASSET00001321,ASSET00000268",embedding_mismatch,85,Resolved by adjusting query,2025-09-23 04:05:07.853910,True
INC000402,CONV00001165,Show me all assets created in the last week,"ASSET00000842,ASSET00001167,ASSET00002519","ASSET00000168,ASSET00002799,ASSET00000588,ASSET00000944",timeout,83,Resolved by adjusting embedding,2025-09-23 06:05:07.853910,True
INC000403,CONV00001588,Show me recent product images with high engagement,"ASSET00002661,ASSET00001156,ASSET00001421,ASSET00001009","ASSET00000507,ASSET00001579",poor_relevance,35,Resolved by adjusting filters,2025-09-23 08:05:07.853910,False
INC000404,CONV00001230,Find templates used in email campaigns last month,"ASSET00002643,ASSET00001329,ASSET00001193,ASSET00001816",ASSET00001513,wrong_filter,87,Resolved by adjusting embedding,2025-09-23 10:05:07.853910,True
INC000405,CONV00002500,Search for video content related to product launches,"ASSET00001277,ASSET00000530,ASSET00001792",ASSET00001533,missing_context,57,Resolved by adjusting filters,2025-09-23 12:05:07.853910,True
INC000406,CONV00000129,Show me all assets created in the last week,"ASSET00002028,ASSET00001791,ASSET00001473,ASSET00000445","ASSET00002087,ASSET00002712",wrong_filter,16,Resolved by adjusting filters,2025-09-23 14:05:07.853910,True
INC000407,CONV00000695,Show me recent product images with high engagement,"ASSET00002847,ASSET00000934,ASSET00000290,ASSET00001367","ASSET00002997,ASSET00000156,ASSET00001081,ASSET00002487",empty_results,68,Resolved by adjusting query,2025-09-23 16:05:07.853910,False
INC000408,CONV00001613,Show approved logos in SVG format,"ASSET00000699,ASSET00000503,ASSET00001205,ASSET00002046,ASSET00002519","ASSET00002394,ASSET00002119,ASSET00000978,ASSET00000592",incorrect_ranking,34,Resolved by adjusting ranking,2025-09-23 18:05:07.853910,True
INC000409,CONV00000853,Show approved logos in SVG format,"ASSET00002808,ASSET00002545","ASSET00002200,ASSET00000075,ASSET00001589,ASSET00000787,ASSET00000336",incorrect_ranking,28,Resolved by adjusting query,2025-09-23 20:05:07.853910,False
INC000410,CONV00002180,Search for campaign assets tagged with digital,"ASSET00000551,ASSET00000363,ASSET00002757,ASSET00002806,ASSET00000213","ASSET00000883,ASSET00002602,ASSET00001952,ASSET00001385",wrong_filter,49,Resolved by adjusting filters,2025-09-23 22:05:07.853910,True
INC000411,CONV00001832,What brand guidelines exist for social media posts,"ASSET00000015,ASSET00002027,ASSET00001962,ASSET00002978,ASSET00001210","ASSET00000327,ASSET00001856",embedding_mismatch,89,Resolved by adjusting filters,2025-09-24 00:05:07.853910,True
INC000412,CONV00000435,What assets are pending approval for the finance team,"ASSET00000669,ASSET00001116,ASSET00002095","ASSET00001470,ASSET00001530,ASSET00001453",wrong_filter,74,Resolved by adjusting embedding,2025-09-24 02:05:07.853910,True
INC000413,CONV00000386,Search for campaign assets tagged with digital,"ASSET00000556,ASSET00002983,ASSET00002070,ASSET00001427,ASSET00000974","ASSET00001299,ASSET00001657,ASSET00000781",embedding_mismatch,37,Resolved by adjusting filters,2025-09-24 04:05:07.853910,True
INC000414,CONV00001205,Find high-resolution images for print materials,"ASSET00001028,ASSET00001184,ASSET00002815","ASSET00001894,ASSET00000422",missing_context,21,Resolved by adjusting query,2025-09-24 06:05:07.853910,False
INC000415,CONV00000281,Find all approved marketing assets for our spring campaign,ASSET00000368,"ASSET00000895,ASSET00001971,ASSET00001291,ASSET00002026,ASSET00002328",missing_context,30,Resolved by adjusting query,2025-09-24 08:05:07.853910,True
INC000416,CONV00000809,Find all approved marketing assets for our spring campaign,ASSET00001029,"ASSET00001160,ASSET00000291,ASSET00000008,ASSET00002864",embedding_mismatch,75,Resolved by adjusting ranking,2025-09-24 10:05:07.853910,True
INC000417,CONV00000774,What brand guidelines exist for social media posts,"ASSET00000924,ASSET00001272,ASSET00002116","ASSET00001982,ASSET00002448,ASSET00002229,ASSET00001334",poor_relevance,80,Resolved by adjusting filters,2025-09-24 12:05:07.853910,True
INC000418,CONV00000302,Search for video content related to product launches,"ASSET00001524,ASSET00002317,ASSET00000961,ASSET00000226","ASSET00001962,ASSET00000543,ASSET00002738",missing_context,84,Resolved by adjusting embedding,2025-09-24 14:05:07.853910,True
INC000419,CONV00000250,Show approved logos in SVG format,"ASSET00000433,ASSET00001734","ASSET00000104,ASSET00001779,ASSET00002398,ASSET00002544,ASSET00000583",poor_relevance,69,Resolved by adjusting embedding,2025-09-24 16:05:07.853910,False
INC000420,CONV00002025,What assets are pending approval for the finance team,ASSET00000201,"ASSET00000099,ASSET00000087,ASSET00000835,ASSET00001100",empty_results,40,Resolved by adjusting filters,2025-09-24 18:05:07.853910,True
INC000421,CONV00000909,Find high-resolution images for print materials,"ASSET00002659,ASSET00001534","ASSET00000632,ASSET00002043",timeout,23,Resolved by adjusting ranking,2025-09-24 20:05:07.853910,True
INC000422,CONV00001195,Find high-resolution images for print materials,"ASSET00000054,ASSET00002951,ASSET00000852",ASSET00002411,incorrect_ranking,25,Resolved by adjusting query,2025-09-24 22:05:07.853910,True
INC000423,CONV00000118,Search for campaign assets tagged with digital,"ASSET00000585,ASSET00000158,ASSET00002904,ASSET00002890,ASSET00002310","ASSET00000165,ASSET00002722,ASSET00001659,ASSET00001588",timeout,84,Resolved by adjusting ranking,2025-09-25 00:05:07.853910,True
INC000424,CONV00001096,Find templates used in email campaigns last month,"ASSET00001856,ASSET00001360,ASSET00000534,ASSET00002187","ASSET00000312,ASSET00000992,ASSET00001078",wrong_filter,54,Resolved by adjusting ranking,2025-09-25 02:05:07.853910,True
INC000425,CONV00001394,Search for video content related to product launches,"ASSET00001476,ASSET00002766,ASSET00000729","ASSET00001761,ASSET00002588",embedding_mismatch,38,Resolved by adjusting ranking,2025-09-25 04:05:07.853910,True
INC000426,CONV00001703,What brand guidelines exist for social media posts,"ASSET00000168,ASSET00001599,ASSET00001746",ASSET00001604,empty_results,25,Resolved by adjusting ranking,2025-09-25 06:05:07.853910,True
INC000427,CONV00002249,Search for video content related to product launches,"ASSET00002223,ASSET00000289,ASSET00001623,ASSET00000882","ASSET00001134,ASSET00001865,ASSET00001665,ASSET00001230,ASSET00002450",embedding_mismatch,48,Resolved by adjusting query,2025-09-25 08:05:07.853910,True
INC000428,CONV00000884,Show me all assets created in the last week,"ASSET00000086,ASSET00002530,ASSET00002654,ASSET00002483,ASSET00000588",ASSET00002291,poor_relevance,47,Resolved by adjusting filters,2025-09-25 10:05:07.853910,True
INC000429,CONV00001546,What assets are pending approval for the finance team,"ASSET00000327,ASSET00000052,ASSET00001650",ASSET00002535,empty_results,63,Resolved by adjusting ranking,2025-09-25 12:05:07.853910,False
INC000430,CONV00002331,Show me recent product images with high engagement,"ASSET00001143,ASSET00000891,ASSET00000175,ASSET00000211,ASSET00001109","ASSET00000334,ASSET00000301,ASSET00002819,ASSET00000252,ASSET00000260",embedding_mismatch,51,Resolved by adjusting filters,2025-09-25 14:05:07.853910,True
INC000431,CONV00000817,What assets are pending approval for the finance team,"ASSET00002103,ASSET00001259,ASSET00000903,ASSET00001486",ASSET00001904,poor_relevance,59,Resolved by adjusting filters,2025-09-25 16:05:07.853910,True
INC000432,CONV00000591,Show me recent product images with high engagement,"ASSET00000029,ASSET00001748,ASSET00002548",ASSET00001948,wrong_filter,59,Resolved by adjusting embedding,2025-09-25 18:05:07.853910,True
INC000433,CONV00001503,Find high-resolution images for print materials,"ASSET00002816,ASSET00000783,ASSET00001000,ASSET00000632","ASSET00002441,ASSET00002039",incorrect_ranking,18,Resolved by adjusting ranking,2025-09-25 20:05:07.853910,True
INC000434,CONV00001121,Find templates used in email campaigns last month,"ASSET00000224,ASSET00002820,ASSET00002607,ASSET00001907,ASSET00002603",ASSET00000425,poor_relevance,79,Resolved by adjusting query,2025-09-25 22:05:07.853910,True
INC000435,CONV00001949,Search for video content related to product launches,"ASSET00001833,ASSET00002934,ASSET00000548,ASSET00000053","ASSET00002552,ASSET00000567,ASSET00000226",timeout,79,Resolved by adjusting query,2025-09-26 00:05:07.853910,False
INC000436,CONV00000590,What brand guidelines exist for social media posts,"ASSET00001016,ASSET00002250,ASSET00002330,ASSET00002913","ASSET00000114,ASSET00002721,ASSET00002097,ASSET00002810,ASSET00002025",missing_context,45,Resolved by adjusting ranking,2025-09-26 02:05:07.853910,True
INC000437,CONV00000780,Show me recent product images with high engagement,"ASSET00000726,ASSET00000301,ASSET00002590,ASSET00002533,ASSET00000423",ASSET00002883,incorrect_ranking,29,Resolved by adjusting embedding,2025-09-26 04:05:07.853910,True
INC000438,CONV00002366,Show approved logos in SVG format,ASSET00000105,"ASSET00002039,ASSET00000324,ASSET00001927",empty_results,87,Resolved by adjusting query,2025-09-26 06:05:07.853910,True
INC000439,CONV00000690,Show me all assets created in the last week,"ASSET00001772,ASSET00000334,ASSET00001852","ASSET00001246,ASSET00001115,ASSET00000805,ASSET00000304,ASSET00001474",poor_relevance,74,Resolved by adjusting ranking,2025-09-26 08:05:07.853910,True
INC000440,CONV00002500,Find templates used in email campaigns last month,"ASSET00000221,ASSET00001053,ASSET00000252",ASSET00001733,wrong_filter,30,Resolved by adjusting embedding,2025-09-26 10:05:07.853910,True
INC000441,CONV00002250,Show me all assets created in the last week,"ASSET00002287,ASSET00002006,ASSET00001835,ASSET00000837",ASSET00001215,timeout,76,Resolved by adjusting ranking,2025-09-26 12:05:07.853910,True
INC000442,CONV00000200,Show approved logos in SVG format,"ASSET00001130,ASSET00000384","ASSET00001038,ASSET00000352",poor_relevance,31,Resolved by adjusting embedding,2025-09-26 14:05:07.853910,True
INC000443,CONV00001499,Find high-resolution images for print materials,ASSET00002328,"ASSET00000692,ASSET00001579,ASSET00000812,ASSET00002727",timeout,79,Resolved by adjusting query,2025-09-26 16:05:07.853910,True
INC000444,CONV00001018,Find templates used in email campaigns last month,ASSET00000120,"ASSET00002105,ASSET00001653,ASSET00000437,ASSET00002357",embedding_mismatch,47,Resolved by adjusting filters,2025-09-26 18:05:07.853910,True
INC000445,CONV00001454,Show approved logos in SVG format,"ASSET00001919,ASSET00001751,ASSET00002496,ASSET00002064,ASSET00001113","ASSET00000494,ASSET00002244,ASSET00001540,ASSET00000437",timeout,37,Resolved by adjusting embedding,2025-09-26 20:05:07.853910,True
INC000446,CONV00002421,Show approved logos in SVG format,"ASSET00000581,ASSET00000330,ASSET00001135","ASSET00001539,ASSET00001092,ASSET00000926,ASSET00002454",poor_relevance,42,Resolved by adjusting ranking,2025-09-26 22:05:07.853910,True
INC000447,CONV00001485,Search for video content related to product launches,"ASSET00002403,ASSET00002558,ASSET00002209,ASSET00000010,ASSET00002181","ASSET00002047,ASSET00000247,ASSET00000137",incorrect_ranking,69,Resolved by adjusting query,2025-09-27 00:05:07.853910,True
INC000448,CONV00001344,What assets are pending approval for the finance team,"ASSET00002156,ASSET00002482,ASSET00001323","ASSET00001449,ASSET00000082,ASSET00000648,ASSET00002351",incorrect_ranking,31,Resolved by adjusting filters,2025-09-27 02:05:07.853910,True
INC000449,CONV00000199,Find templates used in email campaigns last month,"ASSET00000873,ASSET00002094","ASSET00002482,ASSET00002019,ASSET00002775,ASSET00000498,ASSET00001742",poor_relevance,24,Resolved by adjusting filters,2025-09-27 04:05:07.853910,True
