asset_id,asset_name,asset_description,asset_type,brand_name,customer_account_id,tags,file_format,created_date,last_modified,usage_count,approval_status,content_category
ASSET00000668,Email Header 668,Email header design optimized for various email clients and devices,image,Brand Omega,CUST000101,"brand,product",mp3,2025-09-04 07:31:44.853910,2025-08-14 05:14:20.853910,67,approved,social
ASSET00000669,Video Ad 669,Engaging social media content designed for maximum audience engagement,logo,Brand Delta,CUST000121,brand,mp4,2025-08-11 18:58:33.853910,2025-07-20 06:34:48.853910,127,draft,product
ASSET00000670,Email Header 670,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Alpha,CUST000115,"marketing,product,brand",mp3,2025-10-24 03:16:23.853910,2025-07-28 10:36:07.853910,229,approved,internal
ASSET00000671,Product Shot 671,Customizable marketing template with brand colors and typography,template,Brand Alpha,CUST000058,brand,mp4,2025-10-25 03:16:06.853910,2025-07-21 01:10:17.853910,97,approved,product
ASSET00000672,Email Header 672,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Beta,CUST000098,"product,campaign,brand",png,2025-09-30 06:16:55.853910,2025-10-02 03:03:31.853910,498,approved,brand_guidelines
ASSET00000673,Email Header 673,Email header design optimized for various email clients and devices,template,Brand Alpha,CUST000120,"marketing,social",ai,2025-09-25 16:51:49.853910,2025-08-02 03:20:22.853910,91,pending,product
ASSET00000674,Event Poster 674,High-resolution brand logo for digital and print use with transparent background,audio,Brand Omega,CUST000088,brand,mp4,2025-09-04 16:28:46.853910,2025-09-14 02:26:51.853910,336,pending,brand_guidelines
ASSET00000675,Email Header 675,Customizable marketing template with brand colors and typography,template,Brand Beta,CUST000080,"product,marketing,social",mp3,2025-11-02 07:25:59.853910,2025-08-30 03:24:23.853910,245,pending,brand_guidelines
ASSET00000676,Email Header 676,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Omega,CUST000072,"brand,campaign",jpg,2025-08-16 08:02:11.853910,2025-08-28 01:56:50.853910,107,draft,brand_guidelines
ASSET00000677,Marketing Template 677,Dynamic video advertisement highlighting product value proposition,template,Brand Omega,CUST000091,"campaign,social,brand",mp3,2025-10-05 10:11:21.853910,2025-10-19 18:06:20.853910,37,approved,campaign
ASSET00000678,Social Post 678,Dynamic video advertisement highlighting product value proposition,logo,Brand Alpha,CUST000165,"social,marketing",mp4,2025-10-09 17:12:47.853910,2025-10-09 20:51:14.853910,39,draft,product
ASSET00000679,Marketing Template 679,Customizable marketing template with brand colors and typography,video,Brand Delta,CUST000086,"brand,digital",mp3,2025-07-28 16:53:54.853910,2025-10-17 23:32:55.853910,492,draft,marketing
ASSET00000680,Event Poster 680,Professional product photography showcasing key features and benefits,document,Brand Alpha,CUST000122,"product,social",pdf,2025-10-30 14:22:47.853910,2025-08-07 09:32:59.853910,274,rejected,brand_guidelines
ASSET00000681,Email Header 681,Engaging social media content designed for maximum audience engagement,template,Brand Delta,CUST000049,product,pdf,2025-10-06 12:03:40.853910,2025-07-25 12:56:30.853910,467,draft,social
ASSET00000682,Brand Logo 682,Email header design optimized for various email clients and devices,document,Brand Beta,CUST000126,"marketing,brand,product",mp4,2025-07-16 14:37:11.853910,2025-09-05 17:33:53.853910,374,rejected,campaign
ASSET00000683,Marketing Template 683,Engaging social media content designed for maximum audience engagement,video,Brand Alpha,CUST000126,"social,digital,marketing",svg,2025-10-12 23:08:24.853910,2025-08-29 15:37:39.853910,415,rejected,product
ASSET00000684,Product Shot 684,High-resolution brand logo for digital and print use with transparent background,template,Brand Omega,CUST000110,campaign,jpg,2025-09-10 13:39:33.853910,2025-08-21 18:25:28.853910,209,pending,internal
ASSET00000685,Campaign Banner 685,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Alpha,CUST000095,"brand,marketing",psd,2025-09-16 12:14:02.853910,2025-07-18 08:20:55.853910,135,approved,brand_guidelines
ASSET00000686,Product Shot 686,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Delta,CUST000062,"social,marketing,brand",ai,2025-09-17 13:23:17.853910,2025-10-22 19:13:49.853910,154,approved,campaign
ASSET00000687,Event Poster 687,Customizable marketing template with brand colors and typography,audio,Brand Beta,CUST000085,brand,pdf,2025-08-23 19:14:26.853910,2025-10-13 11:47:12.853910,425,draft,brand_guidelines
ASSET00000688,Brand Guidelines 688,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Delta,CUST000116,"campaign,product",svg,2025-07-20 07:27:20.853910,2025-09-04 01:01:30.853910,211,draft,social
ASSET00000689,Brand Logo 689,Event promotional poster with compelling visuals and clear call-to-action,logo,Brand Delta,CUST000166,campaign,svg,2025-07-29 05:14:46.853910,2025-09-24 01:14:13.853910,274,pending,marketing
ASSET00000690,Product Shot 690,Customizable marketing template with brand colors and typography,video,Brand Alpha,CUST000114,product,mp3,2025-11-07 23:59:20.853910,2025-08-07 21:29:00.853910,398,rejected,marketing
ASSET00000691,Product Shot 691,Dynamic video advertisement highlighting product value proposition,template,Brand Omega,CUST000090,"digital,social",psd,2025-11-03 02:07:18.853910,2025-09-23 08:37:58.853910,138,approved,product
ASSET00000692,Social Post 692,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Beta,CUST000053,"brand,campaign",mp3,2025-09-22 13:20:30.853910,2025-08-10 00:08:36.853910,258,approved,campaign
ASSET00000693,Product Shot 693,Professional product photography showcasing key features and benefits,template,Brand Beta,CUST000005,social,psd,2025-07-21 18:06:23.853910,2025-10-18 18:23:43.853910,193,approved,social
ASSET00000694,Product Shot 694,Engaging social media content designed for maximum audience engagement,video,Brand Delta,CUST000110,"brand,social,digital",ai,2025-07-30 00:02:32.853910,2025-07-22 15:13:57.853910,147,approved,marketing
ASSET00000695,Brand Logo 695,High-resolution brand logo for digital and print use with transparent background,template,Brand Omega,CUST000169,social,pdf,2025-09-01 06:19:18.853910,2025-07-21 11:00:57.853910,287,approved,marketing
ASSET00000696,Brand Logo 696,Professional product photography showcasing key features and benefits,document,Brand Alpha,CUST000029,"campaign,digital",psd,2025-07-21 22:01:12.853910,2025-09-18 11:49:06.853910,235,approved,campaign
ASSET00000697,Event Poster 697,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Alpha,CUST000046,"social,marketing",mp4,2025-08-04 06:56:17.853910,2025-11-09 11:32:40.853910,486,approved,brand_guidelines
ASSET00000698,Product Demo 698,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Gamma,CUST000115,digital,jpg,2025-08-20 08:43:09.853910,2025-10-23 09:52:21.853910,392,approved,campaign
ASSET00000699,Email Header 699,Engaging social media content designed for maximum audience engagement,audio,Brand Alpha,CUST000192,campaign,psd,2025-09-27 10:53:47.853910,2025-07-16 01:11:55.853910,320,draft,internal
ASSET00000700,Marketing Template 700,Dynamic video advertisement highlighting product value proposition,video,Brand Omega,CUST000138,"campaign,social,product",mp3,2025-11-04 13:46:12.853910,2025-10-06 18:49:16.853910,430,rejected,brand_guidelines
ASSET00000701,Social Post 701,Email header design optimized for various email clients and devices,video,Brand Alpha,CUST000015,"digital,marketing,brand",ai,2025-09-24 04:52:27.853910,2025-10-14 14:14:20.853910,463,approved,product
ASSET00000702,Product Demo 702,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Beta,CUST000108,marketing,pdf,2025-08-28 04:41:34.853910,2025-10-05 06:36:46.853910,308,pending,social
ASSET00000703,Brand Logo 703,Professional product photography showcasing key features and benefits,audio,Brand Gamma,CUST000011,"product,digital",mp4,2025-07-31 20:53:59.853910,2025-07-24 16:53:38.853910,446,approved,social
ASSET00000704,Marketing Template 704,Professional product photography showcasing key features and benefits,logo,Brand Delta,CUST000037,"product,campaign,digital",psd,2025-08-12 07:36:43.853910,2025-07-18 19:36:42.853910,256,approved,brand_guidelines
ASSET00000705,Brand Logo 705,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Omega,CUST000081,"product,marketing",png,2025-07-21 15:48:05.853910,2025-08-02 13:44:15.853910,238,pending,marketing
ASSET00000706,Brand Guidelines 706,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Gamma,CUST000169,"campaign,product",jpg,2025-10-19 05:59:31.853910,2025-08-08 17:48:04.853910,438,pending,marketing
ASSET00000707,Social Post 707,Email header design optimized for various email clients and devices,audio,Brand Beta,CUST000110,campaign,mp4,2025-08-23 16:33:01.853910,2025-10-01 04:16:21.853910,197,approved,marketing
ASSET00000708,Product Demo 708,Comprehensive product demonstration video with detailed feature walkthrough,image,Brand Gamma,CUST000166,"digital,campaign",pdf,2025-10-21 17:55:00.853910,2025-10-25 12:49:20.853910,460,approved,marketing
ASSET00000709,Email Header 709,Customizable marketing template with brand colors and typography,template,Brand Alpha,CUST000165,product,svg,2025-10-26 06:17:28.853910,2025-09-26 14:19:34.853910,419,approved,product
ASSET00000710,Brand Logo 710,"Complete brand identity guidelines including logos, colors, and usage rules",document,Brand Gamma,CUST000179,marketing,png,2025-07-17 02:50:48.853910,2025-11-03 21:14:48.853910,291,approved,social
ASSET00000711,Brand Logo 711,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Omega,CUST000010,"campaign,product,digital",mp3,2025-09-20 21:27:15.853910,2025-09-12 15:11:05.853910,232,rejected,internal
ASSET00000712,Campaign Banner 712,Email header design optimized for various email clients and devices,template,Brand Gamma,CUST000128,"brand,social,digital",psd,2025-09-07 20:05:51.853910,2025-09-13 15:59:53.853910,355,rejected,campaign
ASSET00000713,Campaign Banner 713,Dynamic video advertisement highlighting product value proposition,video,Brand Gamma,CUST000158,digital,mp3,2025-11-05 09:27:56.853910,2025-10-26 00:24:55.853910,448,approved,social
ASSET00000714,Product Demo 714,Engaging social media content designed for maximum audience engagement,video,Brand Beta,CUST000064,"campaign,brand",mp4,2025-09-18 10:42:07.853910,2025-07-21 15:46:25.853910,415,approved,campaign
ASSET00000715,Event Poster 715,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Alpha,CUST000086,"marketing,campaign",mp3,2025-10-28 19:22:52.853910,2025-08-30 13:18:59.853910,402,approved,social
ASSET00000716,Brand Guidelines 716,Email header design optimized for various email clients and devices,document,Brand Gamma,CUST000026,"digital,brand",psd,2025-08-18 22:55:45.853910,2025-10-13 18:20:16.853910,217,draft,internal
ASSET00000717,Brand Logo 717,Customizable marketing template with brand colors and typography,logo,Brand Omega,CUST000062,brand,svg,2025-09-07 08:57:26.853910,2025-07-30 16:19:30.853910,267,approved,product
ASSET00000718,Product Demo 718,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Alpha,CUST000149,"social,marketing",jpg,2025-08-07 15:34:26.853910,2025-10-25 15:57:18.853910,207,approved,marketing
ASSET00000719,Social Post 719,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Omega,CUST000185,"product,digital,brand",pdf,2025-10-10 02:41:58.853910,2025-10-27 08:31:20.853910,86,pending,social
ASSET00000720,Product Demo 720,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Omega,CUST000035,"social,campaign,brand",jpg,2025-07-24 23:17:17.853910,2025-09-16 00:41:44.853910,293,draft,social
ASSET00000721,Campaign Banner 721,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Gamma,CUST000154,"social,brand,digital",pdf,2025-08-21 05:08:21.853910,2025-09-15 03:22:54.853910,484,pending,internal
ASSET00000722,Campaign Banner 722,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Omega,CUST000136,digital,pdf,2025-09-27 15:41:05.853910,2025-07-29 10:35:39.853910,110,approved,campaign
ASSET00000723,Social Post 723,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Alpha,CUST000189,"product,campaign,brand",jpg,2025-09-14 03:46:25.853910,2025-08-04 21:25:05.853910,136,pending,social
ASSET00000724,Product Demo 724,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Omega,CUST000052,campaign,mp4,2025-11-11 14:37:48.853910,2025-10-22 07:52:03.853910,8,approved,brand_guidelines
ASSET00000725,Product Demo 725,Event promotional poster with compelling visuals and clear call-to-action,logo,Brand Delta,CUST000052,social,svg,2025-08-07 05:22:43.853910,2025-08-09 00:52:04.853910,190,approved,campaign
ASSET00000726,Email Header 726,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Gamma,CUST000109,"brand,marketing,product",jpg,2025-07-27 11:18:11.853910,2025-08-28 01:30:54.853910,304,approved,product
ASSET00000727,Brand Guidelines 727,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Omega,CUST000005,"digital,brand,campaign",mp3,2025-09-12 20:07:30.853910,2025-08-21 22:32:28.853910,162,approved,product
ASSET00000728,Product Shot 728,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Omega,CUST000063,brand,png,2025-07-18 16:11:08.853910,2025-10-15 22:17:12.853910,373,rejected,campaign
ASSET00000729,Campaign Banner 729,Customizable marketing template with brand colors and typography,document,Brand Gamma,CUST000088,"brand,campaign,marketing",ai,2025-10-13 21:39:42.853910,2025-10-08 19:24:57.853910,478,approved,product
